Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1909007,RB15968172,2019-10-11,MR. PRAMOTE R.,10/2019,2020-01-09,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000203342,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6209-139,RB15968173,2019-10-11,Sathitpong Khongwanglam,10/2019,2020-01-09,1.00000,THB,112350.00,THB,112350.00,112350.00,0.00,0.00,0.00,0.00,1000202947,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6209-139,RB15968174,2019-10-11,Sathitpong Khongwanglam,10/2019,2020-01-09,1.00000,THB,80250.00,THB,80250.00,80250.00,0.00,0.00,0.00,0.00,1000202946,,RB1
BG00026347,บริษัท โกลด์ซิตี้ฟุตเทค จำกัด,PO6200041,RB15968175,2019-10-11,MS. SUTINA CHONLACHIT,10/2019,2019-12-10,1.00000,THB,184040.00,THB,184040.00,184040.00,0.00,0.00,0.00,0.00,1000205224,,
BG00012075,บริษัท ไทย โชวะ แพ็กซ์ จำกัด,PO-0919-RM-239,RB15968176,2019-10-11,MR. PRAMOTE R.,10/2019,2019-12-10,1.00000,THB,179225.00,THB,179225.00,179225.00,0.00,0.00,0.00,0.00,1000202251,,RB1
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19001664/OP,RB15968177,2019-10-11,MS. SUTINA CHONLACHIT,10/2019,2020-01-09,1.00000,THB,529650.00,THB,529650.00,529650.00,0.00,0.00,0.00,0.00,1000200124,,RB1
BG00013277,บริษัท อีโค-โนวา จำกัด,2019/10/10/001,RB15968178,2019-10-11,MR. KRISTAPART C.,10/2019,2019-11-10,1.00000,THB,27392.00,THB,27392.00,27392.00,0.00,0.00,0.00,0.00,1000205228,,RB1
BG00013254,บริษัท ดี-แอ็คท์ จำกัด,191410001,RB15968179,2019-10-11,MR. SONGTHAM C.,10/2019,2020-01-09,1.00000,THB,214000.00,THB,214000.00,214000.00,0.00,0.00,0.00,0.00,1000205288,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,RMC6201192,RB15968180,2019-10-11,MR. PRAMOTE R.,10/2019,2020-02-08,1.00000,THB,30495.00,THB,30495.00,30495.00,0.00,0.00,0.00,0.00,1000205320,,RB1
BG00018073,บริษัท นีโอ เคมีคอล อินตัสตรี้,PO6200203,RB15968181,2019-10-11,MS. KULASAB,10/2019,2019-11-10,1.00000,THB,89024.00,THB,89024.00,89024.00,0.00,0.00,0.00,0.00,1000205342,,
BG00013331,บริษัท เคมีเมท จำกัด,P191011,RB15968183,2019-10-11,MR. PRAMOTE R.,10/2019,2020-01-31,1.00000,THB,27820.00,THB,27820.00,27820.00,0.00,0.00,0.00,0.00,1000205138,,
BG00013331,บริษัท เคมีเมท จำกัด,P191012,RB15968184,2019-10-11,MR. PRAMOTE R.,10/2019,2019-10-11,1.00000,THB,60198.20,THB,60198.20,0.00,60198.20,0.00,0.00,0.00,1000205335,,
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M1910001/3,RB15968186,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-25,1.00000,THB,302133.76,THB,302133.76,302133.76,0.00,0.00,0.00,0.00,1000204063,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0347,RB15968187,2019-10-11,MR.PHASAKORN C.,10/2019,2020-01-31,1.00000,THB,278200.00,THB,278200.00,278200.00,0.00,0.00,0.00,0.00,1000205350,,RB1
BG00019568,บริษัท สยามอีเทอร์โฟม จำกัด,62-0345,RB15968190,2019-10-11,MR.PHASAKORN C.,10/2019,2020-01-31,1.00000,THB,943.74,THB,943.74,943.74,0.00,0.00,0.00,0.00,1000205367,,
BG00014031,บริษัท บางกอกอินซูเลท จำกัด,0141/62,RB15968191,2019-10-11,MR.PHASAKORN C.,10/2019,2020-01-09,1.00000,THB,102720.00,THB,102720.00,102720.00,0.00,0.00,0.00,0.00,1000205039,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L22425,RB15968192,2019-10-11,MR. KEAITTICHAI  A.,10/2019,2019-11-30,1.00000,THB,134764.36,THB,134764.36,134764.36,0.00,0.00,0.00,0.00,1000205312,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO191002-015,RB15968193,2019-10-11,MR. KEAITTICHAI  A.,10/2019,2019-12-10,1.00000,THB,118211.89,THB,118211.89,118211.89,0.00,0.00,0.00,0.00,1000204575,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201916254,RB15968194,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-10,1.00000,THB,289921.04,THB,289921.04,289921.04,0.00,0.00,0.00,0.00,1000203219,,RB1
BG00014036,บริษัท ซี แอนด์ ที โมดูลาร์ จำ,PO6210051,RB15968195,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-10,1.00000,THB,381767.44,THB,381767.44,381767.44,0.00,0.00,0.00,0.00,1000205306,,RB1
BG00014036,บริษัท ซี แอนด์ ที โมดูลาร์ จำ,PO6210051,RB15968196,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-10,1.00000,THB,12307.14,THB,12307.14,12307.14,0.00,0.00,0.00,0.00,1000205307,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-201901986,RB15968197,2019-10-11,MR. WICHANCHAI  S.,10/2019,2019-11-25,1.00000,THB,192118.50,THB,192118.50,192118.50,0.00,0.00,0.00,0.00,1000205357,,RB1
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1909-028,RB15968198,2019-10-11,TAKDANAI Y.,10/2019,2019-12-10,1.00000,THB,109589.61,THB,109589.61,109589.61,0.00,0.00,0.00,0.00,1000205221,,
BG00013191,บริษัท อารีย์อภิรักษ์ จำกัด,-,RB15968199,2019-10-11,MR. PRAMOTE R.,10/2019,2019-12-10,1.00000,THB,126795.00,THB,126795.00,126795.00,0.00,0.00,0.00,0.00,1000205400,,RB1
BG00013053,บริษัท สยามทบพันแพคเกจจิ้ง จำก,184672-PR,RB15968200,2019-10-11,MR. PRAMOTE R.,10/2019,2020-01-09,1.00000,THB,31030.00,THB,31030.00,31030.00,0.00,0.00,0.00,0.00,1000205148,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048872,RB15968201,2019-10-11,MS. SUTINA CHONLACHIT,10/2019,2019-12-10,1.00000,THB,197736.00,THB,197736.00,197736.00,0.00,0.00,0.00,0.00,1000204516,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048972,RB15968202,2019-10-11,MS. SUTINA CHONLACHIT,10/2019,2019-12-10,1.00000,THB,56496.00,THB,56496.00,56496.00,0.00,0.00,0.00,0.00,1000204484,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89G32137,RB15968203,2019-10-11,MR. WICHANCHAI  S.,10/2019,2019-12-10,1.00000,THB,432476.88,THB,432476.88,432476.88,0.00,0.00,0.00,0.00,1000205135,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460479002,RB15968204,2019-10-11,MR. WICHANCHAI  S.,10/2019,2020-01-09,1.00000,THB,369781.30,THB,369781.30,369781.30,0.00,0.00,0.00,0.00,1000205126,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460478894,RB15968205,2019-10-11,MR. WICHANCHAI  S.,10/2019,2020-01-09,1.00000,THB,184721.80,THB,184721.80,184721.80,0.00,0.00,0.00,0.00,1000205062,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450256595,RB15968206,2019-10-11,MR. WICHANCHAI  S.,10/2019,2019-12-10,1.00000,THB,152889.63,THB,152889.63,152889.63,0.00,0.00,0.00,0.00,1000205175,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-352,RB15968207,2019-10-11,MR. WICHANCHAI  S.,10/2019,2020-01-09,1.00000,THB,91875.02,THB,91875.02,91875.02,0.00,0.00,0.00,0.00,1000204920,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-361,RB15968208,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-25,1.00000,THB,6933.60,THB,6933.60,6933.60,0.00,0.00,0.00,0.00,1000205300,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-361,RB15968209,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-25,1.00000,THB,50076.00,THB,50076.00,50076.00,0.00,0.00,0.00,0.00,1000205298,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-358,RB15968210,2019-10-11,MR. KEAITTICHAI  A.,10/2019,2019-12-25,1.00000,THB,161837.50,THB,161837.50,161837.50,0.00,0.00,0.00,0.00,1000205308,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-10-357,RB15968211,2019-10-11,MR.PHASAKORN C.,10/2019,2019-12-25,1.00000,THB,70192.00,THB,70192.00,70192.00,0.00,0.00,0.00,0.00,1000205345,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460479309,RB15968212,2019-10-11,MS. AUSANEE  S.,10/2019,2019-12-10,1.00000,THB,87710.04,THB,87710.04,87710.04,0.00,0.00,0.00,0.00,1000205348,,RB1
BG00012068,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15968214,2019-10-11,MR. WICHANCHAI  S.,10/2019,2019-11-25,1.00000,THB,832953.27,THB,832953.27,832953.27,0.00,0.00,0.00,0.00,1000204768,,RB1
BG00018898,บริษัท มิตซุย แอนด์ คัมปนี,-,RB15968215,2019-10-11,MR. WICHANCHAI  S.,10/2019,2019-11-25,1.00000,THB,5992.00,THB,5992.00,5992.00,0.00,0.00,0.00,0.00,1000204817,,
BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,-,RB15968216,2019-10-11,MS. SUTINA CHONLACHIT,10/2019,2020-01-09,1.00000,THB,284620.00,THB,284620.00,284620.00,0.00,0.00,0.00,0.00,1000205408,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2019-0218,RB15968219,2019-10-11,MS. AUSANEE  S.,10/2019,2019-12-10,1.00000,THB,73188.00,THB,73188.00,73188.00,0.00,0.00,0.00,0.00,1000205395,,RB1
BG00013836,บริษัท นิฮอน โกเซอิ คะโค (ไทยแ,-,RB15968240,2019-10-11,MS. SUTINA CHONLACHIT,10/2019,2019-11-25,1.00000,THB,5110657.32,THB,5110657.32,5110657.32,0.00,0.00,0.00,0.00,1000205476,,
BG00017434,บริษัท เอเชี่ยน อิโนแอ็ค จำกัด,RM19000137,RB15968296,2019-10-11,MR. KEAITTICHAI  A.,10/2019,2019-12-10,1.00000,THB,1513322.40,THB,1513322.40,1513322.40,0.00,0.00,0.00,0.00,1000198202,,RB1
BG00016290,บริษัท นิปเป้ เทรดดิ้ง (ประเทศ,NTTH-506-19,RB15968301,2019-10-11,MS. KULASAB,10/2019,2019-10-18,1.00000,THB,215070.00,THB,215070.00,0.00,215070.00,0.00,0.00,0.00,1000203476,,
BG00019439,"THAISON G.M CO.,LTD.",253/0919 (1ST),RB15968472,2019-10-11,MR. SONGTHAM C.,10/2019,2019-10-11,30.13620,THB,643709.23,USD,21360.00,0.00,21360.00,0.00,0.00,0.00,1000204107,,
BG00026348,บริษัท นิคโก้ ลามิเนต จำกัด,62-002,RB15968217,2019-10-12,TAKDANAI Y.,10/2019,2019-11-11,1.00000,THB,10700.00,THB,10700.00,10700.00,0.00,0.00,0.00,0.00,1000205294,,
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19002096/OP,RB15968218,2019-10-12,MS. SUTINA CHONLACHIT,10/2019,2020-01-10,1.00000,THB,135269.40,THB,135269.40,135269.40,0.00,0.00,0.00,0.00,1000205441,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G61053,RB15968223,2019-10-12,MR. WICHANCHAI  S.,10/2019,2019-12-11,1.00000,THB,134006.80,THB,134006.80,134006.80,0.00,0.00,0.00,0.00,1000205315,,RB1
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-09-053,RB15968238,2019-10-12,MR. WICHANCHAI  S.,10/2019,2020-01-10,1.00000,THB,162780.38,THB,162780.38,162780.38,0.00,0.00,0.00,0.00,1000203755,,
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0350,RB15968239,2019-10-12,MR.PHASAKORN C.,10/2019,2020-01-31,1.00000,THB,567100.00,THB,567100.00,567100.00,0.00,0.00,0.00,0.00,1000205505,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,BS19-09-054,RB15968245,2019-10-12,MR. WICHANCHAI  S.,10/2019,2019-12-11,1.00000,THB,110268.85,THB,110268.85,110268.85,0.00,0.00,0.00,0.00,1000205511,,RB1
BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,GWK1910-00026,RB15968220,2019-10-15,MS. KULASAB,10/2019,2020-02-12,1.00000,THB,845086.00,THB,845086.00,845086.00,0.00,0.00,0.00,0.00,1000205438,,RB1
BG00023481,บริษัท คิง ลามิเนท จำกัด,ไท-013-1062-02,RB15968221,2019-10-15,TAKDANAI Y.,10/2019,2019-11-14,1.00000,THB,284277.60,THB,284277.60,284277.60,0.00,0.00,0.00,0.00,1000205383,,
BG00013100,บริษัท ไทยเรยอน จำกัด (มหาชน),9220102383,RB15968222,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2019-11-14,1.00000,THB,41344.80,THB,41344.80,41344.80,0.00,0.00,0.00,0.00,1000205262,,RB1
BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,PO62091003,RB15968224,2019-10-15,MR. PRAMOTE R.,10/2019,2019-12-14,1.00000,THB,38006.40,THB,38006.40,38006.40,0.00,0.00,0.00,0.00,1000203539,,
BG00012067,บริษัท คูริตะ-จีเค เคมีคอล จำก,221923020,RB15968225,2019-10-15,MR. PRAMOTE R.,10/2019,2019-12-14,1.00000,THB,208650.00,THB,208650.00,208650.00,0.00,0.00,0.00,0.00,1000204373,,RB1
BG00013069,บริษัท สหไทยใยแก้ว จำกัด,1DM-PM1909004,RB15968226,2019-10-15,MR. PRAMOTE R.,10/2019,2020-01-13,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000204051,,RB1
BG00013070,บริษัท สหไทยอุตสาหกรรมแผ่นกั้น,DM-PM1909024,RB15968227,2019-10-15,MR. PRAMOTE R.,10/2019,2020-01-13,1.00000,THB,77425.20,THB,77425.20,77425.20,0.00,0.00,0.00,0.00,1000203590,,RB1
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1909007,RB15968228,2019-10-15,MR. PRAMOTE R.,10/2019,2020-01-13,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000203342,,RB1
BG00013325,บริษัท ซีรี่ไบรท์ จำกัด,PO19RM775-10,RB15968229,2019-10-15,MR. PRAMOTE R.,10/2019,2019-11-14,1.00000,THB,49220.00,THB,49220.00,49220.00,0.00,0.00,0.00,0.00,1000205433,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-069,RB15968231,2019-10-15,Sathitpong Khongwanglam,10/2019,2020-01-13,1.00000,THB,52430.00,THB,52430.00,52430.00,0.00,0.00,0.00,0.00,1000205480,,RB1
BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,4000009620,RB15968232,2019-10-15,Sathitpong Khongwanglam,10/2019,2020-02-12,1.00000,THB,166278.00,THB,166278.00,166278.00,0.00,0.00,0.00,0.00,1000205484,,RB1
BG00012983,บริษัท นิปปอนเพนต์ เดคโคเรทีฟ,2110041056,RB15968233,2019-10-15,MS. KULASAB,10/2019,2020-02-12,1.00000,THB,259475.00,THB,259475.00,259475.00,0.00,0.00,0.00,0.00,1000191779,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P191015,RB15968234,2019-10-15,MR. PRAMOTE R.,10/2019,2019-10-15,1.00000,THB,114169.00,THB,114169.00,0.00,114169.00,0.00,0.00,0.00,1000205492,,
BG00012860,บริษัท ไนน์ เคมีคอล แอนด์ พลาส,62100273,RB15968235,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2019-12-29,1.00000,THB,3338.40,THB,3338.40,3338.40,0.00,0.00,0.00,0.00,1000205385,,RB1
BG00012860,บริษัท ไนน์ เคมีคอล แอนด์ พลาส,62100273,RB15968236,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2019-12-29,1.00000,THB,79180.00,THB,79180.00,79180.00,0.00,0.00,0.00,0.00,1000205384,,RB1
BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,PO62101046,RB15968237,2019-10-15,MR. PRAMOTE R.,10/2019,2019-12-14,1.00000,THB,46010.00,THB,46010.00,46010.00,0.00,0.00,0.00,0.00,1000204633,,
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-074,RB15968242,2019-10-15,Sathitpong Khongwanglam,10/2019,2020-01-13,1.00000,THB,10272.00,THB,10272.00,10272.00,0.00,0.00,0.00,0.00,1000205503,,RB1
BG00024866,บริษัท บางกอกฟอยล์ จำกัด,PO6200820,RB15968246,2019-10-15,TAKDANAI Y.,10/2019,2019-11-14,1.00000,THB,837339.20,THB,837339.20,837339.20,0.00,0.00,0.00,0.00,1000205482,,
BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด,CPO1910-036,RB15968247,2019-10-15,TAKDANAI Y.,10/2019,2019-12-14,1.00000,THB,72802.80,THB,72802.80,72802.80,0.00,0.00,0.00,0.00,1000205177,,
BG00016496,บริษัท เจ แม็ค อินดัสตรี จำกัด,4200000902,RB15968248,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2019-12-14,1.00000,THB,58850.00,THB,58850.00,58850.00,0.00,0.00,0.00,0.00,1000205440,,
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L22485,RB15968249,2019-10-15,MR. KEAITTICHAI  A.,10/2019,2019-11-30,1.00000,THB,89383.52,THB,89383.52,89383.52,0.00,0.00,0.00,0.00,1000205415,,RB1
BG00013780,บริษัท โตโยอิ๊งค์ (ประเทศไทย),6000059640,RB15968251,2019-10-15,MS. AUSANEE  S.,10/2019,2020-01-13,1.00000,THB,171895.50,THB,171895.50,171895.50,0.00,0.00,0.00,0.00,1000194810,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460479416,RB15968252,2019-10-15,MR. WICHANCHAI  S.,10/2019,2020-01-13,1.00000,THB,268495.10,THB,268495.10,268495.10,0.00,0.00,0.00,0.00,1000205396,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048972,RB15968253,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2019-12-14,1.00000,THB,84744.00,THB,84744.00,84744.00,0.00,0.00,0.00,0.00,1000205313,,RB1
BG00022241,บริษัท บางกอกซีท จำกัด,BS19-09-053,RB15968254,2019-10-15,MR. WICHANCHAI  S.,10/2019,2020-01-13,1.00000,THB,367162.05,THB,367162.05,367162.05,0.00,0.00,0.00,0.00,1000203754,,
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20191000066,RB15968255,2019-10-15,MR. KEAITTICHAI  A.,10/2019,2019-11-14,1.00000,THB,153675.54,THB,153675.54,153675.54,0.00,0.00,0.00,0.00,1000204926,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048872,RB15968256,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2019-12-14,1.00000,THB,141240.00,THB,141240.00,141240.00,0.00,0.00,0.00,0.00,1000205311,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081494,RB15968257,2019-10-15,MR. SONGTHAM C.,10/2019,2020-02-12,1.00000,THB,303880.00,THB,303880.00,303880.00,0.00,0.00,0.00,0.00,1000204849,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,PORMC6201201,RB15968258,2019-10-15,MR. PRAMOTE R.,10/2019,2020-02-12,1.00000,THB,38787.50,THB,38787.50,38787.50,0.00,0.00,0.00,0.00,1000205670,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,PORMC6201200,RB15968259,2019-10-15,MR. PRAMOTE R.,10/2019,2020-02-12,1.00000,THB,48551.25,THB,48551.25,48551.25,0.00,0.00,0.00,0.00,1000205667,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,PORMC6201202,RB15968260,2019-10-15,MR. PRAMOTE R.,10/2019,2020-02-12,1.00000,THB,30281.00,THB,30281.00,30281.00,0.00,0.00,0.00,0.00,1000205666,,RB1
BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี,PORMC6201203,RB15968261,2019-10-15,MR. PRAMOTE R.,10/2019,2020-02-12,1.00000,THB,13428.50,THB,13428.50,13428.50,0.00,0.00,0.00,0.00,1000205664,,RB1
BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,-,RB15968262,2019-10-15,MS. SUTINA CHONLACHIT,10/2019,2020-01-13,1.00000,THB,48150.00,THB,48150.00,48150.00,0.00,0.00,0.00,0.00,1000205655,,RB1
BG00026323,บริษัท ไทย เมอิวะ เทรดดิ้ง จำก,TP1909008,RB15968264,2019-10-15,MS. AUSANEE  S.,10/2019,2019-11-14,1.00000,THB,6420.00,THB,6420.00,6420.00,0.00,0.00,0.00,0.00,1000204599,,RB1
BG00014017,บริษัท ไทย เควายซี จำกัด,P2019-0162,RB15968265,2019-10-15,MS. AUSANEE  S.,10/2019,2019-12-14,1.00000,THB,238584.32,THB,238584.32,238584.32,0.00,0.00,0.00,0.00,1000198664,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460479330,RB15968295,2019-10-15,MS. AUSANEE  S.,10/2019,2020-01-13,1.00000,THB,1016037.23,THB,1016037.23,1016037.23,0.00,0.00,0.00,0.00,1000205344,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450256037,RB15968305,2019-10-15,MR. WICHANCHAI  S.,10/2019,2019-12-14,1.00000,THB,413105.60,THB,413105.60,413105.60,0.00,0.00,0.00,0.00,1000204532,,RB1
BG00014049,"TOYOTA BOSHOKU HANOI CO.,LTD.",TBHN-TMSC-20190827,RB15968310,2019-10-15,MR. WICHANCHAI  S.,10/2019,2019-11-29,30.25650,THB,571242.72,USD,18880.00,18880.00,0.00,0.00,0.00,0.00,1000200792,,
BG00013763,PT NIPSEA PAINT AND CHEMICALS,4500028183,RB15968414,2019-10-15,MR. SONGTHAM C.,10/2019,2019-11-14,1.00000,THB,2304000.00,THB,2304000.00,2304000.00,0.00,0.00,0.00,0.00,1000201106,,
BG00013726,PT. DCC INDONESIA,DCCI/0433/19,RB15968471,2019-10-15,MR. SONGTHAM C.,10/2019,2019-12-14,30.25650,THB,941219.20,USD,31108.00,31108.00,0.00,0.00,0.00,0.00,1000204737,,
BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,RWK1910-00098,RB15968263,2019-10-16,MS. KULASAB,10/2019,2020-02-13,1.00000,THB,605620.00,THB,605620.00,605620.00,0.00,0.00,0.00,0.00,1000205410,,RB1
BG00013072,บริษัท  สยามคราฟท์อุตสาหกรรม จ,-,RB15968266,2019-10-16,MR. PRAMOTE R.,10/2019,2020-01-14,1.00000,THB,213465.00,THB,213465.00,213465.00,0.00,0.00,0.00,0.00,1000205439,,RB1
BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,PO0003260,RB15968267,2019-10-16,Sathitpong Khongwanglam,10/2019,2020-01-14,1.00000,THB,291040.00,THB,291040.00,291040.00,0.00,0.00,0.00,0.00,1000205340,,RB1
BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,PO0003231,RB15968268,2019-10-16,Sathitpong Khongwanglam,10/2019,2020-01-14,1.00000,THB,15194.00,THB,15194.00,15194.00,0.00,0.00,0.00,0.00,1000204600,,RB1
BG00013270,บริษัท พีพีจี โคทติ้งส์ (ประเท,59061,RB15968269,2019-10-16,MR. SONGTHAM C. (IT),10/2019,2020-01-14,1.00000,THB,54570.00,THB,54570.00,54570.00,0.00,0.00,0.00,0.00,1000204947,,RB1
