Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENFC20100-DR000200,ALMATEX C201,RB11,A,CB9001,14-02-19,14-02-20,14-02-19,40000057783,Non Volatile Content,67.5,67.0,69.0,JIS K5407
ENFC20100-DR000200,ALMATEX C201,RB11,A,CB9001,14-02-19,14-02-20,14-02-19,40000057783,Viscosity,A098,,,JIS K5400
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CB9001,03-02-19,03-02-20,04-02-19,40000057428,Acid Value,10.1,9.0,12.0,JIS K5407
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CB9001,03-02-19,03-02-20,04-02-19,40000057428,Appearance,A012,,,Visual Check
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CB9001,03-02-19,03-02-20,04-02-19,40000057428,Color,1,-999,3,JIS K5400
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CB9001,03-02-19,03-02-20,04-02-19,40000057428,Crater,2,0,4,TMSC(A4 x 2Panel)
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CB9001,03-02-19,03-02-20,04-02-19,40000057428,Non Volatile Content,56.9,56.0,58.0,JIS K5407
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CB9001,03-02-19,03-02-20,04-02-19,40000057428,Viscosity,A067,,,JIS K5400
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CB9001,03-02-19,03-02-20,05-02-19,40000057472,Acid Value,0.7,0.5,2.5,JIS K5407
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CB9001,03-02-19,03-02-20,05-02-19,40000057472,Appearance,A012,,,Visual Check
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CB9001,03-02-19,03-02-20,05-02-19,40000057472,Color,1,-999,3,JIS K5400
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CB9001,03-02-19,03-02-20,05-02-19,40000057472,Non Volatile Content,49.4,48.5,51.5,JIS K5407
ENFL20580-DR000200,ALMATEX L2058,RB11,A,CB9001,03-02-19,03-02-20,05-02-19,40000057472,Viscosity,A127,,,JIS K5400
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,Appearance,A001,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,Color,A005,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,Non Volatile Content,49.0,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,Particle Size,0.208,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,pH,8.73,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,Specific Gravity,1.067,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,04-02-19,40000057389,Viscosity,48.1,-999.0,99.9,"30oC,Viscometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,Appearance,A001,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,Color,A005,,,Visual Check
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,Particle Size,0.192,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,pH,8.81,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,Specific Gravity,1.069,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000100,ALMATEX-A-9009,RB11,A,CB9005,20-02-19,19-08-19,27-02-19,40000058311,Viscosity,58.7,-999.0,99.9,"30oC,Viscometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,Appearance,A001,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,Color,A005,,,Visual Check
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,Non Volatile Content,49.1,48.0,50.0,1.5g./150oC/30min
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,Particle Size,0.208,0.170,0.230,UV-VIS Spectrophotom
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,pH,8.73,7.00,9.50,"30oC,pH Meter"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,Specific Gravity,1.067,1.020,1.140,"30oC,Hydrometer"
ENGAL9009-DR000200,ALMATEX-A-9009,RB11,A,CA9002,19-01-19,18-07-19,21-01-19,40000056932,Viscosity,48.1,-999.0,99.9,"30oC,Viscometer"
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CA9001,12-01-19,12-01-20,12-01-19,40000056561,Acid Value,3.6,3.0,5.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CA9001,12-01-19,12-01-20,12-01-19,40000056561,Appearance,A012,,,Visual Check
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CA9001,12-01-19,12-01-20,12-01-19,40000056561,Color,1,-999,3,JIS K5400
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CA9001,12-01-19,12-01-20,12-01-19,40000056561,Non Volatile Content,59.5,58.0,62.0,JIS K5407
ENJQ17090-DR000200,OLESTER Q1709,RB11,A,CA9001,12-01-19,12-01-20,12-01-19,40000056561,Viscosity,A097,,,JIS K5400
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CB9001,08-02-19,08-02-20,11-02-19,40000057640,Acid Value,5.7,5.0,7.0,JIS K5407
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CB9001,08-02-19,08-02-20,11-02-19,40000057640,Appearance,A012,,,Visual Check
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CB9001,08-02-19,08-02-20,11-02-19,40000057640,Color,1,-999,3,JIS K5400
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CB9001,08-02-19,08-02-20,11-02-19,40000057640,Non Volatile Content,60.7,58.5,61.5,JIS K5407
ENJQ70000-DR000200,OLESTER Q700,RB11,A,CB9001,08-02-19,08-02-20,11-02-19,40000057640,Viscosity,A107,,,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CB9001,08-02-19,08-02-20,08-02-19,40000057598,Acid Value,5.1,4.5,6.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CB9001,08-02-19,08-02-20,08-02-19,40000057598,Appearance,A012,,,Visual Check
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CB9001,08-02-19,08-02-20,08-02-19,40000057598,Color,1,-999,3,JIS K5400
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CB9001,08-02-19,08-02-20,08-02-19,40000057598,Non Volatile Content,60.0,59.5,61.5,JIS K5407
ENJQC4175-DR000200,OLESTER QC417-5,RB11,A,CB9001,08-02-19,08-02-20,08-02-19,40000057598,Viscosity,A112,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA9001,09-01-19,09-01-20,11-01-19,40000056519,Acid Value,5.6,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA9001,09-01-19,09-01-20,11-01-19,40000056519,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA9001,09-01-19,09-01-20,11-01-19,40000056519,Color,9,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA9001,09-01-19,09-01-20,11-01-19,40000056519,Non Volatile Content,60.8,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CA9001,09-01-19,09-01-20,11-01-19,40000056519,Viscosity,A107,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9002,06-02-19,06-02-20,07-02-19,40000057504,Acid Value,5.6,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9002,06-02-19,06-02-20,07-02-19,40000057504,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9002,06-02-19,06-02-20,07-02-19,40000057504,Color,7,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9002,06-02-19,06-02-20,07-02-19,40000057504,Non Volatile Content,61.0,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9002,06-02-19,06-02-20,07-02-19,40000057504,Viscosity,A111,,,JIS K5400
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9003,20-02-19,20-02-20,26-02-19,40000058239,Acid Value,5.6,5.0,8.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9003,20-02-19,20-02-20,26-02-19,40000058239,Appearance,A012,,,Visual Check
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9003,20-02-19,20-02-20,26-02-19,40000058239,Color,8,0,150,JIS K6901
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9003,20-02-19,20-02-20,26-02-19,40000058239,Non Volatile Content,61.6,59.0,62.0,JIS K5407
ENJQC418H-DR000200,OLESTER QC418HT,RB11,A,CB9003,20-02-19,20-02-20,26-02-19,40000058239,Viscosity,A112,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9001,07-01-19,07-01-20,08-01-19,40000056345,Acid Value,7.2,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9001,07-01-19,07-01-20,08-01-19,40000056345,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9001,07-01-19,07-01-20,08-01-19,40000056345,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9001,07-01-19,07-01-20,08-01-19,40000056345,Non Volatile Content,71.8,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9001,07-01-19,07-01-20,08-01-19,40000056345,Viscosity,A138,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9002,07-01-19,07-01-20,10-01-19,40000056450,Acid Value,7.2,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9002,07-01-19,07-01-20,10-01-19,40000056450,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9002,07-01-19,07-01-20,10-01-19,40000056450,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9002,07-01-19,07-01-20,10-01-19,40000056450,Non Volatile Content,71.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9002,07-01-19,07-01-20,10-01-19,40000056450,Viscosity,A138,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9003,20-01-19,20-01-20,24-01-19,40000057059,Acid Value,6.7,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9003,20-01-19,20-01-20,24-01-19,40000057059,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9003,20-01-19,20-01-20,24-01-19,40000057059,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9003,20-01-19,20-01-20,24-01-19,40000057059,Non Volatile Content,71.3,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9003,20-01-19,20-01-20,24-01-19,40000057059,Viscosity,A138,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9004,25-01-19,25-01-20,25-01-19,40000057115,Acid Value,7.1,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9004,25-01-19,25-01-20,25-01-19,40000057115,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9004,25-01-19,25-01-20,25-01-19,40000057115,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9004,25-01-19,25-01-20,25-01-19,40000057115,Non Volatile Content,70.6,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CA9004,25-01-19,25-01-20,25-01-19,40000057115,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9005,09-02-19,09-02-20,11-02-19,40000057647,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9005,09-02-19,09-02-20,11-02-19,40000057647,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9005,09-02-19,09-02-20,11-02-19,40000057647,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9005,09-02-19,09-02-20,11-02-19,40000057647,Non Volatile Content,70.7,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9005,09-02-19,09-02-20,11-02-19,40000057647,Viscosity,A134,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9006,16-02-19,16-02-20,17-02-19,40000058001,Acid Value,6.9,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9006,16-02-19,16-02-20,17-02-19,40000058001,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9006,16-02-19,16-02-20,17-02-19,40000058001,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9006,16-02-19,16-02-20,17-02-19,40000058001,Non Volatile Content,71.1,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CB9006,16-02-19,16-02-20,17-02-19,40000058001,Viscosity,A135,,,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC9007,02-03-19,01-03-20,03-03-19,40000058484,Acid Value,6.8,6.0,9.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC9007,02-03-19,01-03-20,03-03-19,40000058484,Appearance,A012,,,Visual Check
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC9007,02-03-19,01-03-20,03-03-19,40000058484,Color,1,-999,3,JIS K5400
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC9007,02-03-19,01-03-20,03-03-19,40000058484,Non Volatile Content,71.4,68.0,72.0,JIS K5407
ENJQR331T-DR000200,OLESTER QR331T,RB11,A,CC9007,02-03-19,01-03-20,03-03-19,40000058484,Viscosity,A139,,,JIS K5400
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,Acid Value,0.2,0.0,0.9,JIS K5407
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,Appearance,A012,,,Visual Check
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,Color,10,10,29,JIS K6901
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,Crater,0,0,3,TMSC(A4 x 2Panel)
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,MS,20.0,12.0,20.0,20oC
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,Non Volatile Content,65.1,63.0,67.0,JIS K5407
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9001,15-02-19,14-08-19,16-02-19,40000057925,Viscosity,A067,,,JIS K5400
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,Acid Value,0.3,0.0,0.9,JIS K5407
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,Appearance,A012,,,Visual Check
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,Color,10,10,29,JIS K6901
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,Crater,1,0,3,TMSC(A4 x 2Panel)
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,MS,16.8,12.0,20.0,20oC
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,Non Volatile Content,65.4,63.0,67.0,JIS K5407
ENR20SE65-DR000200,U-VAN 20SE65,RB11,A,CB9002,20-02-19,19-08-19,26-02-19,40000058281,Viscosity,A076,,,JIS K5400
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,Acid Value,0.8,0.0,0.9,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,Appearance,A012,,,Visual Check
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,Color,10,10,29,JIS K6901
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,Crater,1,0,3,TMSC(A4 x 2Panel)
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,MS,8.0,2.0,8.0,20oC
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,Non Volatile Content,59.7,58.0,62.0,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CA9001,11-01-19,11-04-19,14-01-19,40000056604,Viscosity,A040,,,JIS K5400
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,Acid Value,0.8,0.0,0.9,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,Appearance,A012,,,Visual Check
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,Color,10,10,29,JIS K6901
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,Crater,0,0,3,TMSC(A4 x 2Panel)
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,MS,6.4,2.0,8.0,20oC
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,Non Volatile Content,59.2,58.0,62.0,JIS K5407
ENR225000-DR000200,U-VAN 225,RB11,A,CB9002,16-02-19,17-05-19,18-02-19,40000058013,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,MS,13.8,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,Non Volatile Content,60.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9001,15-01-19,14-07-19,16-01-19,40000056674,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,MS,13.9,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,Non Volatile Content,60.1,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9002,15-01-19,14-07-19,16-01-19,40000056676,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,Acid Value,0.3,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,MS,12.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,Non Volatile Content,60.8,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9003,19-01-19,18-07-19,20-01-19,40000056913,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,MS,12.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,Non Volatile Content,61.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CA9004,30-01-19,29-07-19,30-01-19,40000057259,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CB9005,14-02-19,13-08-19,14-02-19,40000057792,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CB9005,14-02-19,13-08-19,14-02-19,40000057792,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CB9005,14-02-19,13-08-19,14-02-19,40000057792,Color,10,10,29,JIS K6901
